0,8,-127.64433989643463,-112.93438512156577,-123.4960457961025,114.4630547261514,121.64570029890073,-119.54171797733461,109.9719289517553,134.23436237925256,-117.61527240771153,120.42207629196271
1,4,-38.191305707322314,-36.739481055180704,-34.47221450208468,33.640148757948026,-53.27570482090691,59.21790911677368,53.15109003438039,36.75210113936672,28.951427009179213,41.41404989722435
2,0,194.1751258951049,-214.78572302878496,-199.46759003279055,195.93731866970583,209.634197754483,-192.44259634358372,202.62698763813447,209.16045543699823,197.6554195934683,-202.04341278850256
3,6,-36.018560440437376,40.58411243751584,55.96250080682364,47.5720753795009,-56.61561738372609,-54.944502337157715,-42.84314857713225,-28.76477463042852,-29.123766956654677,-59.3528832139923
4,2,132.2060783793641,-116.45351989798733,123.82220750268765,-115.15470911315373,-126.80354948535924,113.0524942819895,-124.63106833843916,124.77120057287388,-131.35847133488326,-108.9432737700216
5,2,131.07922126519972,-113.91483843467527,120.79689145348577,-110.07370513246919,-128.9562549531342,115.35617093430456,-118.08792142807046,122.73874446358133,-129.9542914778275,-121.51163741617673
6,9,-157.9920320241918,-146.45455755738982,-150.37465359221102,-153.45134572888867,-181.01780539213124,-157.42919227354494,155.31947034832908,-159.10473758897817,174.19025631537878,164.63654248515195
7,7,94.79925670433524,-76.06768897419842,75.83506993034378,88.57595813298732,-99.27444421155536,-79.9109652189898,-83.69054184900928,-71.20927079637288,-81.51143673421231,94.74753126335445
8,2,127.55831413687531,-114.30544099475115,116.61252996772919,-107.79996293830662,-122.79695366181446,110.33816651449428,-120.52550906786149,125.6085587319683,-125.71473782011275,-121.29386630466168
9,2,131.38976292127936,-108.33389631754892,125.44486660770555,-109.22084758510982,-121.42566821031811,116.43393718828446,-125.4469519283723,125.63834083134527,-123.65190775403593,-114.11098567917787
10,8,-127.61602009519311,-117.3020336708562,-122.55945998596448,111.80581221363484,119.2583735740634,-113.87758764375874,110.80074150452371,126.601375227256,-127.02804429544237,120.60031315558263
11,2,129.82250243153493,-111.41296242534268,125.07479215990442,-118.29699333782766,-118.32678653910385,112.41252140572897,-125.02201763863536,122.44098582454724,-130.57010105296965,-123.87620648301605
12,8,-124.51489871735535,-116.49080940135534,-112.00305301283149,118.94576425636653,119.32724681305096,-119.2872396104146,105.47621230926238,125.39549305783316,-120.09267201242925,116.74436477309874
13,7,87.0858367584277,-86.02851987995933,82.90184035857018,88.7269739721635,-78.87123601697265,-77.40550657493573,-80.48866310473385,-66.23272181565999,-90.84759256199685,100.7348956355526
14,6,-30.25643906946921,29.688433447789297,58.16981692962075,47.67570457130045,-41.141036077819365,-48.641762536116666,-25.2127618876044,-16.337597455895125,-48.444091722366494,-65.7168884566128
15,0,189.95232360281028,-198.5122787758572,-197.9983121004864,201.72293342461109,209.91535867723334,-189.62095470085575,214.50759359026705,207.11494006358606,196.997935945345,-209.49732025870009
16,8,-134.14220611845582,-115.42471680085505,-114.84625776170203,118.38520643090082,126.540742085845,-110.89987119593141,118.81882563982329,131.32216978899632,-115.51707026849074,125.95618559039767
17,2,127.84112488995707,-115.0971454677033,123.33827706077538,-112.27274504899547,-117.74742303904203,112.76984742991685,-126.27675176647152,120.14898822394636,-136.82641635975466,-116.37841178570889
18,3,-101.13465710244287,-66.80188128165983,-77.02681806856455,-77.73972339347145,70.22709424284528,84.3911187009412,-101.32860804235067,-65.01254844028395,-83.99406705315663,-104.00925589131081
19,6,-29.845535407806423,35.48324705765075,66.44654442891759,46.27205397113599,-47.3092400888945,-49.56669004488205,-43.70018265136687,-34.7436286514696,-28.88143441945745,-40.94476584153266
20,5,4.326602093812769,2.3102223416254457,-1.4992080881372294,17.103080422839625,-8.982100044127863,12.339390773037223,9.111124395494144,5.047550227364624,-2.0122153429334535,-4.615435890228673
21,5,8.310122947934103,0.870783831646806,-10.068447381706951,12.311698623136627,-9.62849146853718,7.946256328904878,5.5095323002718795,1.9170140167000829,-6.882284451251659,-2.332009787162761
22,6,-24.434371927428742,44.68150581463715,46.68276487960847,59.794168298995416,-33.515099408074875,-42.48249426600929,-30.481330230162968,-26.88636240858247,-37.996763975187875,-46.676068692507776
23,2,130.19636441823081,-110.71830938556346,117.57737623851814,-103.87459173303957,-109.92807102313799,111.79210344927884,-119.29884574431561,122.74199813759758,-134.90273385026373,-114.74481132815569
24,8,-136.36316290608596,-112.0599529136004,-115.1501948290363,121.1476323152383,122.14716325752758,-105.90044475992086,113.96789052086247,121.26234253408822,-126.08155555391842,122.73861508668871
25,9,-171.78312762995628,-169.0656283474009,-143.0332999754663,-161.6858937218551,-176.79032556925705,-165.08671024432428,166.35231368146677,-149.27545257112243,162.9333500438575,170.15036980171683
26,5,7.356345660871725,-2.119115610030941,-5.736600339601564,20.4114397050975,-9.580956872575637,10.738354379202834,9.4271267993303,4.962615176175713,-10.125809982604965,-10.524236915527348
27,7,95.63271430439619,-88.25508526183748,72.66886915505398,82.92485928956134,-71.54031170127234,-97.56588947881897,-90.15286300264755,-69.9673566481316,-83.14540668414955,88.76253260515206
28,4,-27.15831125632065,-27.349011475112015,-38.43530315002409,37.24094532523694,-29.38177195319428,46.031765394223726,31.048382433555332,35.74770019455916,33.243170090594624,48.72167667600933
29,3,-81.71464891838615,-83.4603191239311,-108.66662646295835,-87.90574617153027,65.83954674442847,102.74100457693639,-83.81627924154532,-74.29433619403774,-83.24912235114478,-92.05804199699892
30,0,189.8685946937596,-205.49678028397886,-197.02997888520565,201.68653694669675,192.52447480671708,-196.0576009226973,209.84195697632788,206.0359829356268,189.3506741370389,-210.62334612657878
31,3,-87.01860364773816,-77.0708023404716,-85.1409135139725,-75.59540121426882,66.92975835103228,97.0374362716758,-97.34711765345637,-77.1415174677517,-73.1248259624112,-88.73937061899676
32,7,82.99900449987811,-78.18324345085672,81.1385431073852,86.49019317957969,-84.06739281188437,-77.31655013314592,-88.5502481955501,-70.64008303498103,-87.60045328349746,95.86367957883654
33,7,92.23068796999156,-89.73078340804197,76.84092861185142,74.79630934573598,-80.59948162718906,-96.03095779514028,-80.25744192081585,-66.41394281281403,-88.58998962518089,90.73903906180311
34,4,-40.90962783024727,-24.042221886346727,-45.13253302738572,25.71910205831253,-48.5897980335904,25.768661905212586,36.354777724522044,25.140694681226073,28.061996044764307,47.68519646325341
35,6,-28.854023135858263,34.1933406652294,41.27903597272505,60.254715102888994,-43.81571801846622,-44.647558735709296,-23.978207231540388,-30.229345818043356,-26.169896277973336,-47.21233505286204
36,3,-83.14855133791833,-69.73455534212502,-93.78684118144152,-88.25681439658892,59.43874386390551,82.89717619302986,-99.87519233596865,-72.6640648436471,-68.50479231387008,-105.72788690994423
37,4,-52.42660515705404,-31.212194134738702,-35.21676148328769,29.38130240329784,-40.8543111316672,39.22725974122325,27.995817512338277,47.09315052434559,43.377017267566096,38.897333733297586
